Codice,NumeroDiPiani,Proprieta,AnnoDiCostruzione,Costruzione,PercentualeUtilizzo,Uso,Posizione,CateneCordoli,Regione,Latitudine,Longitudine,Agibilita,Provincia,Comune
FOSD_0014_00455,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1609505573305,10.0376966966917,A,MASSA-CARRARA,Fosdinovo
FOSD_0014_00421,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1616604600188,10.0388347277127,A,MASSA-CARRARA,Fosdinovo
FOSD_0014_00417,4 Piani,pubblico,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1617504760306,10.0388363069099,B,MASSA-CARRARA,Fosdinovo
FOSD_0014_00414,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1616650061491,10.0383345449452,E,MASSA-CARRARA,Fosdinovo
LICC_0044_00097,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.2516076181908,10.0179955543422,A,MASSA-CARRARA,Licciana Nardi
LICC_0043_00482,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.2516443641473,10.0138627318338,A,MASSA-CARRARA,Licciana Nardi
LICC_0046_00617,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2520623050489,9.98668910808496,E,MASSA-CARRARA,Licciana Nardi
MULA_0001_00262,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.3365954135049,9.87671707882749,A,MASSA-CARRARA,Mulazzo
MULA_0055_00025,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2927754710099,9.94161990213945,C,MASSA-CARRARA,Mulazzo
MULA_0022_00960,5 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiAngolo,Con catene e cordoli,Toscana,44.3080425702269,9.92418582691447,C,MASSA-CARRARA,Mulazzo
CAMP_0204_05660,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.157591885823,10.335148031451,A,LUCCA,Camporgiano
CAMP_0304_08561,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.148738042008,10.353078938372,A,LUCCA,Camporgiano
CAMP_0214_04040,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1464193907614,10.3358964560336,A,LUCCA,Camporgiano
CAMP_0214_00368,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1446090256527,10.3367308359756,A,LUCCA,Camporgiano
CAMP_0204_03896,Oltre 12 Piani,pubblico,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1573306301063,10.3343918044763,A,LUCCA,Camporgiano
CAMP_0204_02619,Oltre 12 Piani,pubblico,Ante_1919,,,Abitativo,,,Toscana,44.1574191763011,10.3345188560754,A,LUCCA,Camporgiano
CAMP_0204_00156,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.157327709474,10.3346418507613,A,LUCCA,Camporgiano
CAMP_0109_02728,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1670250529377,10.3057176314762,A,LUCCA,Camporgiano
CAMP_0310_03941,5 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1305882020781,10.3651644825511,C,LUCCA,Camporgiano
CAMP_0310_04534,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1306767145903,10.365291520982,E,LUCCA,Camporgiano
CARE_0108_01737,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1176102087127,10.3281238391106,A,LUCCA,Careggine
CARE_0108_01737,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1176102087127,10.3281238391106,A,LUCCA,Careggine
CARE_0108_01737,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1176102087127,10.3281238391106,A,LUCCA,Careggine
CARE_0108_02181,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.121448504215,10.3232106032015,B,LUCCA,Careggine
CARE_0102_02173,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1358395352575,10.3244069706659,E,LUCCA,Careggine
CARE_0102_02189,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1354939866001,10.3231491485247,E,LUCCA,Careggine
CARE_0108_00005,2 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1214499511646,10.3230856551727,E,LUCCA,Careggine
CARE_0108_00005,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1214499511646,10.3230856551727,F,LUCCA,Careggine
CARE_0108_02226,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1215385116375,10.323212611952,F,LUCCA,Careggine
CARE_0309_00758,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.0917402786267,10.3307926672286,E,LUCCA,Careggine
CAST_0105_00845,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1190681173711,10.3872697824658,A,LUCCA,Castelnuovo di Garfagnana
CAST_0208_00355,3 Piani,pubblico,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1124570586166,10.4124822610251,E,LUCCA,Castelnuovo di Garfagnana
CAST_0204_00549,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1230276639685,10.4094845161234,A,LUCCA,Castelnuovo di Garfagnana
CAST_0212_02095,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1025531376322,10.3905068221958,F,LUCCA,Castelnuovo di Garfagnana
CAST_0119_00459,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1955641111471,10.4262287341979,A,LUCCA,Castiglione di Garfagnana
FOSC_0123_01597,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1168136469484,10.4598248248613,A,LUCCA,Fosciandora
FOSC_0123_01882,3 Piani,privato,Dal_1972_al_1981,Con_telaio_in_cemento_armato,Tra_30_e_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1145784210442,10.465643181114,D,LUCCA,Fosciandora
GALL_0105_00464,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.060865307817,10.4344777338478,A,LUCCA,Gallicano
GALL_0105_08110,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.0615983960575,10.4406132832538,E,LUCCA,Gallicano
GALL_0109_01709,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.0554229741,10.444833002529,E,LUCCA,Gallicano
GALL_0207_01069,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.0905032439138,10.4330703135721,E,LUCCA,Gallicano
GALL_0109_13503,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.0571535527273,10.4432521003442,E,LUCCA,Gallicano
GALL_0105_00357,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.0618067091413,10.4383709534522,E,LUCCA,Gallicano
GIUN_0120_03417,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2170293676149,10.2541202104094,E,LUCCA,Giuncugnano
GIUN_0119_07209,Oltre 12 Piani,pubblico,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.2089957417068,10.2478166423621,A,LUCCA,Giuncugnano
GIUN_0120_03645,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.2168342310028,10.2554930723417,A,LUCCA,Giuncugnano
GIUN_0120_03401,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.2166803199728,10.2531113485184,A,LUCCA,Giuncugnano
GIUN_0120_03402,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.2165003031742,10.2531075312443,A,LUCCA,Giuncugnano
GIUN_0120_09044,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.2164061761643,10.2534810788991,A,LUCCA,Giuncugnano
GIUN_0120_09044,3 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.2164061761643,10.2534810788991,C,LUCCA,Giuncugnano
MINU_0112_02168,2 Piani,pubblico,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1935891010267,10.1984394386174,B,LUCCA,Minucciano
MINU_0114_03242,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1943046394301,10.2243567677636,E,LUCCA,Minucciano
MINU_0505_03942,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1436517593492,10.246189524115,E,LUCCA,Minucciano
MINU_0113_03549,2 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1925835805145,10.208429529078,E,LUCCA,Minucciano
MINU_0505_00534,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1466738606971,10.2497540392173,A,LUCCA,Minucciano
MINU_0505_03469,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1467611354445,10.2500059481312,A,LUCCA,Minucciano
MINU_0505_00541,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1465783808193,10.2502521588127,A,LUCCA,Minucciano
MINU_0505_00556,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1466683904231,10.250254058459,A,LUCCA,Minucciano
MINU_0505_03470,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1467597678034,10.2501309531271,A,LUCCA,Minucciano
MINU_0216_05829,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1631192957059,10.2359683966186,A,LUCCA,Minucciano
MINU_0217_05086,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.162392452436,10.2365785580452,A,LUCCA,Minucciano
MINU_0505_03978,4 Piani,privato,Dal_1972_al_1981,Con_telaio_in_cemento_armato,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1461255968717,10.2504926680035,B,LUCCA,Minucciano
MINU_0217_05087,3 Piani,privato,Ante_1919,Strutture_in_muratura,Non_utilizzato,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.16221243279,10.236574798263,C,LUCCA,Minucciano
MINU_0505_03708,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1430189639252,10.2464262659709,E,LUCCA,Minucciano
MINU_0505_03706,2 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1426589247451,10.2464186916692,E,LUCCA,Minucciano
MINU_0211_00066,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.17035495957,10.2076003781313,E,LUCCA,Minucciano
MINU_0304_05909,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1748874484494,10.2548530432281,E,LUCCA,Minucciano
MINU_0304_00307,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1747033091673,10.2552244175425,E,LUCCA,Minucciano
MINU_0304_04498,2 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.171102948425,10.255148061908,E,LUCCA,Minucciano
MINU_0110_04574,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2005380989054,10.2307432153291,E,LUCCA,Minucciano
MINU_0217_04684,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1620573096065,10.2425747355918,E,LUCCA,Minucciano
MINU_0304_00307,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1747033091673,10.2552244175425,F,LUCCA,Minucciano
MINU_0216_04708,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1621481099169,10.2341971934941,A,LUCCA,Minucciano
MINU_0216_03684,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1621467592034,10.234322231725,A,LUCCA,Minucciano
MINU_0216_04431,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1622354182501,10.2344491465947,A,LUCCA,Minucciano
MINU_0217_04715,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1620668249381,10.241699471843,A,LUCCA,Minucciano
MINU_0217_03988,2 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1619808912192,10.2413224715859,C,LUCCA,Minucciano
MINU_0211_00139,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.170370810453,10.2060996957734,E,LUCCA,Minucciano
MINU_0211_00094,3 Piani,pubblico,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1703576027525,10.2073502644905,E,LUCCA,Minucciano
MINU_0113_07396,2 Piani,privato,Ante_1919,Con_telaio_in_cemento_armato,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1940778820465,10.2033295681097,B,LUCCA,Minucciano
MINU_0112_02306,2 Piani,privato,Ante_1919,Strutture_in_muratura,Tra_30_e_65,Abitativo,1_Isolato,,Toscana,44.1958820428995,10.2029908642364,C,LUCCA,Minucciano
MINU_0112_02311,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1957059732614,10.2026118704229,E,LUCCA,Minucciano
MINU_0109_07245,2 Piani,privato,Ante_1919,Strutture_in_muratura,Non_utilizzato,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.2072722297253,10.2156136580502,C,LUCCA,Minucciano
MINU_0109_07277,2 Piani,privato,Ante_1919,Strutture_in_muratura,Tra_30_e_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2070008688352,10.215733239282,C,LUCCA,Minucciano
MINU_0109_07311,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.2080823180263,10.2156303166627,E,LUCCA,Minucciano
MINU_0201_04695,2 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.191710681881,10.1972752171282,C,LUCCA,Minucciano
MINU_0505_00760,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1436435769596,10.246939515679,A,LUCCA,Minucciano
MINU_0505_00531,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1465838510762,10.2497521403305,A,LUCCA,Minucciano
MINU_0505_06214,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1458747077324,10.2487369243167,A,LUCCA,Minucciano
MINU_0505_06142,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.145056421456,10.2494698577691,A,LUCCA,Minucciano
MINU_0505_04157,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1423779826872,10.2474129783149,A,LUCCA,Minucciano
MINU_0505_06382,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1471375751056,10.2485134755674,E,LUCCA,Minucciano
MINU_0505_00517,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1471280101131,10.2493885164119,A,LUCCA,Minucciano
MINU_0211_05590,Oltre 12 Piani,pubblico,Ante_1919,,,Abitativo,,,Toscana,44.1745894244929,10.2073114987556,A,LUCCA,Minucciano
MINU_0211_00123,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1705429088582,10.2068537075423,A,LUCCA,Minucciano
MINU_0211_00098,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1702662705564,10.2074734851595,A,LUCCA,Minucciano
MINU_0211_05967,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1701047378971,10.2057190245346,E,LUCCA,Minucciano
MINU_0211_00104,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1703589241384,10.2072252076573,F,LUCCA,Minucciano
MINU_0112_05220,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.194558565609,10.1918269282893,A,LUCCA,Minucciano
MINU_0112_02028,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1955277857557,10.1938486533685,A,LUCCA,Minucciano
MINU_0113_06821,4 Piani,privato,Dal_1972_al_1981,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1918648212095,10.2082897148129,B,LUCCA,Minucciano
MINU_0113_04759,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1925001842856,10.207802172039,E,LUCCA,Minucciano
MINU_0113_07174,3 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1917748109034,10.2082878760402,E,LUCCA,Minucciano
MINU_0116_03649,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1906602445104,10.2115184028751,A,LUCCA,Minucciano
MINU_0117_03892,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.190626297934,10.2231544859192,A,LUCCA,Minucciano
MINU_0114_07295,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1982086306036,10.2296935896421,A,LUCCA,Minucciano
MINU_0113_03549,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1925835805145,10.208429529078,E,LUCCA,Minucciano
MINU_0117_03893,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1905362881047,10.2231526246027,E,LUCCA,Minucciano
MINU_0114_02670,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.1947654089778,10.2233652235548,E,LUCCA,Minucciano
MINU_0114_07295,2 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Con catene e cordoli,Toscana,44.1982086306036,10.2296935896421,E,LUCCA,Minucciano
MINU_0112_02141,3 Piani,privato,Ante_1919,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1939714320322,10.1963199120309,E,LUCCA,Minucciano
MINU_0112_04826,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1940627525643,10.1961966252709,A,LUCCA,Minucciano
MINU_0201_05182,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1922428777308,10.1980367706143,A,LUCCA,Minucciano
MINU_0201_05182,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1922428777308,10.1980367706143,A,LUCCA,Minucciano
MINU_0203_05020,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1913598121764,10.1963922172528,A,LUCCA,Minucciano
MINU_0112_07080,Oltre 12 Piani,privato,Dal_1982_al_1991,,,Abitativo,,,Toscana,44.1935615137377,10.2010666702293,A,LUCCA,Minucciano
MINU_0112_07010,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1935917252371,10.1981892258873,A,LUCCA,Minucciano
MINU_0112_07048,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1957104214623,10.1936020653306,A,LUCCA,Minucciano
MINU_0114_02963,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1947302462932,10.2350020809684,C,LUCCA,Minucciano
MINU_0113_03572,3 Piani,privato,Ante_1919,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.192048810192,10.2079180844346,E,LUCCA,Minucciano
MINU_0505_03250,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1445341218903,10.2478334633069,A,LUCCA,Minucciano
MINU_0108_05814,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2065755316538,10.1963246243107,E,LUCCA,Minucciano
MINU_0112_02311,2 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1957059732614,10.2026118704229,E,LUCCA,Minucciano
MINU_0109_01349,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Meno_del_30,Abitativo,1_Isolato,Senza catene e cordoli,Toscana,44.201249684275,10.206228795603,E,LUCCA,Minucciano
MINU_0109_07314,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.2061841213944,10.2163422409235,E,LUCCA,Minucciano
MINU_0211_00057,3 Piani,privato,Dal_1982_al_1991,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1705310150787,10.2079792223864,E,LUCCA,Minucciano
MINU_0211_05369,3 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1701894688684,10.2062210841828,E,LUCCA,Minucciano
MINU_0211_00104,3 Piani,privato,Dal_1962_al_1971,Strutture_in_muratura,Meno_del_30,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1703589241384,10.2072252076573,F,LUCCA,Minucciano
MINU_0211_00094,3 Piani,privato,Dal_1946_al_1961,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Senza catene e cordoli,Toscana,44.1703576027525,10.2073502644905,F,LUCCA,Minucciano
MINU_0211_00087,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1706289561739,10.2072307150352,A,LUCCA,Minucciano
MINU_0217_06070,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1618591579297,10.2359420911994,A,LUCCA,Minucciano
MINU_0505_06154,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1436599368165,10.2454395322335,A,LUCCA,Minucciano
MINU_0505_00698,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1446295910987,10.247335356696,A,LUCCA,Minucciano
MINU_0505_03671,Oltre 12 Piani,pubblico,Ante_1919,,,Abitativo,,,Toscana,44.1486636403526,10.2489207537106,A,LUCCA,Minucciano
MINU_0216_00578,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1629433332214,10.2355895190881,A,LUCCA,Minucciano
MINU_0217_04784,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1627474368191,10.2453407073898,A,LUCCA,Minucciano
MINU_0505_00739,Oltre 12 Piani,privato,Ante_1919,,,Abitativo,,,Toscana,44.1442750093784,10.2468277768933,A,LUCCA,Minucciano
MINU_0505_03921,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1443800152943,10.2454546696043,E,LUCCA,Minucciano
MINU_0505_04472,2 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1433653604239,10.2476838203056,E,LUCCA,Minucciano
MINU_0308_04305,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,DiEstremita,Senza catene e cordoli,Toscana,44.1577994324793,10.2532403045841,E,LUCCA,Minucciano
MINU_0308_04305,2 Piani,privato,Dal_1991_al_2001,Strutture_in_muratura,Oltre_65,Abitativo,1_Isolato,Con catene e cordoli,Toscana,44.1577994324793,10.2532403045841,E,LUCCA,Minucciano
MINU_0306_01036,3 Piani,privato,Dal_1919_al_1945,Strutture_in_muratura,Oltre_65,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1618711098955,10.2595797739101,E,LUCCA,Minucciano
MINU_0211_05197,3 Piani,pubblico,Dal_1982_al_1991,Strutture_in_muratura,Meno_del_30,Abitativo,2_Interno,Con catene e cordoli,Toscana,44.1685375529499,10.2091893412444,E,LUCCA,Minucciano
